pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
5517803,1,3,1,1,39,29,39,0,0,1,14,14,12,12,3,3,3,3,15,15,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,4,0,46,0,7,1,38,40,7,1,2,1
6535218,3,6,3,1,29,14,29,0,0,1,6,6,2,2,1,1,1,1,7,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,2,4,4,2,4,1,1,1,0,36,2,0,1,0,0,1,2,1,2,1
1572488,2,2,2,1,18,12,18,0,0,1,8,8,8,8,1,1,1,1,6,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,15,0,0,0,2,1,2,1,2,1
7824603,3,1,1,3,32,4,32,0,0,1,19,19,0,0,1,1,0,0,16,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,10,0,0,0,1,1,2,1
9166912,3,3,3,1,6,3,6,0,0,1,0,0,4,4,0,0,1,1,0,5,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,0,0,1,2,3
6968058,3,2,2,1,14,3,5,9,0,1,24,16,0,0,1,1,0,0,24,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,1,0,0,0,2,1,1,1
1092034,3,1,1,1,18,3,18,0,0,1,0,0,8,8,0,0,1,1,0,9,1,1,1,1,1,2,2,1,1,1,1,9,9,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,3,1,0,1,1,1,1,1,1,2,1
9780695,3,1,1,1,15,6,15,0,0,1,3,3,0,0,6,6,0,0,15,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,10,0,1,1,2,1,2,3
3126527,3,1,1,1,26,3,26,0,0,1,9,9,13,13,1,1,1,1,10,14,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,2,1,1,1,1,2,1
1568512,4,3,3,1,12,7,12,0,0,1,4,4,4,4,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,1,0,1,1,1,2,1
3448974,3,1,1,1,17,3,13,4,0,1,0,0,8,8,0,0,1,1,0,8,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,1,0,0,1,1,2,1
8290628,3,1,1,1,16,8,16,0,0,1,0,0,4,4,0,0,1,1,0,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,1,1,1,2,1
8903874,3,1,1,1,13,5,13,0,0,1,12,12,0,0,3,3,0,0,9,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,0,1,1,2,1
9366404,3,1,0,1,8,1,8,0,0,1,4,4,0,0,1,1,0,0,5,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
3796417,3,2,2,1,30,30,30,0,0,1,5,5,6,6,2,2,6,6,5,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,1,2,1
1023986,1,1,1,1,14,12,14,0,0,1,3,3,3,3,1,1,1,1,4,6,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,1,3,3,1,1,2,3
6371927,1,1,1,1,7,2,7,0,0,1,2,2,2,2,1,1,1,1,3,2,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,0,1,1,1,1,2,3
1655704,2,1,1,1,14,2,14,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,14,0,0,0,0,0,4,1,2,3
6984711,2,1,1,1,10,24,10,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,0,0,10,21,4,1,2,3
5156736,2,1,1,5,10,3,10,0,0,1,2,2,5,5,1,1,1,1,2,5,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,0,0,1,0,1,1,2,3
9012360,3,1,0,1,5,34,5,0,0,1,9,9,4,4,3,3,3,3,13,6,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,40,0,0,0,0,0,5,1,0,1,2,3
4310247,1,1,1,1,12,12,12,0,0,1,3,3,1,1,1,1,1,1,4,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,11,0,0,1,0,1,2,1,1,2
2071996,3,5,0,1,37,34,37,0,0,1,17,17,21,21,2,2,1,1,23,4,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,48,2,0,0,1,12,1,4,1,1,1
3611590,3,1,1,1,11,8,11,0,0,1,4,4,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,14,0,0,1,7,1,1,1,1,3
2652509,3,1,1,1,35,16,35,0,0,1,24,24,0,0,1,1,0,0,0,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,2,1,9,1,1,1,2,2,2,2,2,4,2,4,4,2,2,2,0,57,3,0,0,0,0,1,3,1,2,1
9354237,3,5,5,1,44,44,44,0,0,1,0,0,36,36,0,0,3,3,0,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,2,2,1,4,1,1,1,0,57,14,0,1,1,2,1,2,1,2,1
3608887,2,1,1,1,19,7,19,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,4,1,1,1,1,1,2,3
2251944,2,3,3,1,19,4,19,0,0,1,6,6,6,6,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,5,0,0,1,0,1,1,1,2,3
1307755,3,2,2,1,5,6,5,0,0,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3
3615056,2,1,1,1,7,7,7,0,0,2,5,5,5,5,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,0,1,2,3
5840287,2,1,1,1,8,6,8,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,1,2,3
4308892,2,1,1,1,8,6,8,0,0,1,4,4,4,4,1,1,1,1,4,3,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,1,4,0,0,0,0,0,1,1,2,3
4179469,1,2,1,1,10,14,10,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,1,0,0,1,2,3
1716218,2,1,1,1,5,5,5,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,9,9,1,1,9,9,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,0,0,1,2,3
5158624,3,1,1,1,3,3,3,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,2,2,2,1,1,1,9,9,9,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,3,1,1,1,1,3
5434133,3,2,2,1,16,4,16,0,0,1,12,12,0,0,2,2,0,0,12,0,1,1,2,1,2,2,1,1,9,1,9,9,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,1,0,0,1,1,2,1
6746986,2,1,1,1,5,4,5,0,0,1,3,3,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,0,0,0,1,1,2,3
4312306,1,2,2,1,6,2,6,0,0,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,1,0,1,1,2,3
2937817,2,1,1,1,11,4,11,0,0,1,3,3,4,4,1,1,1,1,6,5,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,11,0,0,0,0,0,2,1,2,3
9953251,3,2,2,1,23,4,18,0,5,1,7,7,14,14,1,1,1,1,7,15,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,1,2,1
6888689,3,1,1,1,15,9,13,2,0,1,4,4,6,6,2,2,3,3,6,4,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,7,0,2,0,1,0,1,1,2,1
9937944,3,2,2,1,8,16,8,0,0,1,9,9,0,0,1,1,0,0,10,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
9239413,1,1,1,1,7,3,7,0,0,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,0,1,0,1,1,2,3
3961705,2,1,1,1,5,3,5,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,1,3
5363650,2,1,1,1,8,5,8,0,0,1,1,1,3,3,1,1,3,3,1,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,5,0,0,0,0,1,1,1,2,3
1976215,1,2,2,1,21,14,21,0,0,1,5,5,5,5,1,1,1,1,6,6,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,20,26,2,26,1,24,1,5,1,2,3
2365966,1,2,2,1,28,8,28,0,0,1,7,7,5,5,1,1,1,1,5,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,27,0,24,1,28,1,2,1,2,3
4969607,2,1,1,1,29,27,29,0,0,1,21,21,13,13,1,1,1,1,21,13,1,1,1,1,1,2,2,1,1,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,1,4,4,4,4,4,1,9,1,0,40,0,0,1,1,1,1,1,2,1
9379233,1,1,1,1,46,23,46,0,0,1,21,21,32,32,1,1,1,1,21,32,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,4,4,4,4,1,1,9,1,0,50,0,0,1,29,0,5,1,2,3
3029098,3,2,2,1,40,31,40,0,0,1,24,24,24,24,5,5,5,5,20,15,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,0,33,4,0,0,1,1,1,3,1,2,1
8576348,3,1,0,1,56,18,56,0,0,1,4,4,32,32,1,1,10,10,12,12,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,98,15,0,3,1,1,1,5,1,2,1
9283827,3,1,0,1,65,12,65,0,0,1,40,40,42,42,4,1,4,1,30,33,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2,4,1,2,4,3,1,1,0,70,6,0,1,0,0,1,6,1,2,1
5587830,3,5,0,1,50,28,50,0,0,1,23,23,0,0,1,1,0,0,19,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,3,4,2,4,4,4,2,2,0,90,9,0,1,0,0,3,9,1,2,2
7127051,3,4,0,1,52,10,30,0,22,1,13,12,0,0,1,1,0,0,27,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,3,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,0,48,4,0,1,1,0,2,4,1,1,1
4827610,3,2,1,1,20,8,20,0,0,1,0,0,15,15,0,0,2,2,0,13,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,1,1,3,1,2,1
7731266,3,1,1,1,11,6,11,0,0,1,19,19,0,0,2,2,0,0,21,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,0,1,1,1,1,1,1,1
6845134,3,2,2,1,30,7,30,0,0,1,2,2,2,2,1,1,1,1,2,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,80,3,0,1,1,2,1,3,1,2,1
9933941,3,1,1,1,16,5,16,0,0,1,0,0,9,9,0,0,3,3,0,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,1,2,1
6691348,3,2,2,2,7,2,7,0,0,1,4,4,4,4,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,1,1,0,1,1,2,1
6776524,3,1,1,1,9,17,9,0,0,2,0,0,10,10,0,0,1,1,0,10,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,0,0,1,1,2,1
5416526,3,2,2,1,11,5,11,0,0,1,6,6,9,9,2,2,3,3,8,12,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,1,1,2,1
6834998,3,2,2,1,12,14,12,0,0,1,4,4,4,4,2,2,2,2,6,6,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,1,1,1,1,2,1
1674660,3,1,1,1,21,21,12,9,0,1,3,3,0,0,1,1,0,0,5,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,6,0,0,0,1,1,1,1,1,1
5081296,1,1,1,1,10,10,10,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,2,0,0,1,0,1,1,1,1
2253987,2,4,4,1,20,14,20,0,0,1,14,14,14,14,1,1,1,1,15,15,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,8,0,0,2,1,1,5,1,2,1
6445378,2,1,1,1,8,6,8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,0,0,0,0,1,1,2,3
1179536,2,1,1,1,8,5,8,0,0,1,2,2,1,1,1,1,1,1,3,1,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,11,0,0,0,2,1,1,1,2,1
3566010,1,2,2,1,22,8,22,0,0,1,0,0,20,20,0,0,1,1,0,21,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,2,4,4,4,4,1,1,1,0,1,0,0,0,0,1,1,1,2,3
5040384,3,4,3,1,43,18,39,0,4,1,35,35,0,0,5,5,0,0,45,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,4,4,4,4,3,4,4,4,1,1,1,0,58,15,0,0,1,3,1,4,1,1,1
7355158,3,1,1,1,22,9,21,1,0,1,8,8,2,2,1,1,1,1,9,3,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,2,4,1,4,4,1,1,1,0,40,10,0,0,1,3,3,5,1,2,1
3101092,3,4,4,1,55,43,55,0,0,1,0,0,55,55,0,0,3,3,0,72,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,1,4,1,1,1,0,105,27,0,0,0,1,4,5,1,2,1
5796409,1,1,1,1,10,8,10,0,0,1,5,5,0,0,1,1,0,0,6,0,1,1,1,1,2,2,2,1,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,3,1,1,1,2,1,1,1
3119241,1,2,2,1,84,11,84,0,0,1,11,11,14,14,1,1,1,1,15,15,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,1,1,1,1,9,2,49,165,0,0,1,0,75,23,1,2,1
5206264,3,3,1,1,37,17,36,1,0,1,0,0,19,19,0,0,2,1,0,19,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,1,4,1,1,1,1,73,16,5,3,1,1,2,5,1,2,1
4596459,3,4,0,1,22,12,22,0,0,1,0,0,20,20,0,0,1,1,0,20,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,2,2,2,1,4,1,1,1,0,32,4,0,3,3,1,1,4,1,2,1
4118123,3,9,0,1,58,25,58,0,0,1,0,0,72,72,0,0,9,9,0,83,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,96,17,0,3,1,0,1,4,1,2,1
8121151,2,1,1,1,6,1,6,0,0,1,2,2,2,2,1,1,1,1,3,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,30,0,0,0,0,1,1,2,3
4011168,2,2,2,1,7,7,7,0,0,1,1,1,2,2,1,1,1,1,4,3,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,0,0,8,2,3,1,2,3
6210791,2,1,0,1,7,1,7,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,1,1,2,2,2,9,2,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,5,0,1,1,0,1,1,1,2,2
2636881,3,2,2,1,36,22,21,15,0,1,36,23,0,0,1,1,0,0,16,0,1,2,1,1,2,2,2,9,1,1,9,9,9,3,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,2,1
9429666,2,1,1,1,5,5,5,0,0,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,1,0,0,1,1,2,2
5742496,2,1,1,1,5,5,5,0,0,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,1,0,1,0,1,1,1,3
5440766,2,1,1,1,7,3,7,0,0,1,4,4,2,2,1,1,1,1,6,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,2,1,2,3
1052361,2,1,1,1,9,2,9,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3
4585353,3,1,1,1,15,3,12,3,0,1,6,6,7,7,1,1,1,1,4,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,1,0,1,1,1,1,2,1
4437110,3,1,1,1,6,9,6,0,0,1,5,5,5,5,1,1,1,1,8,12,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,1,1,0,1,1,2,1
1910938,3,3,3,1,23,2,23,0,0,2,0,0,10,10,0,0,7,7,0,7,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,3,1,1,2,3
8203910,3,2,2,1,6,2,6,0,0,1,9,9,0,0,2,2,0,0,3,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
9814519,3,1,1,1,9,5,5,2,2,1,4,4,0,0,4,4,0,0,4,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,1
4211928,3,2,2,1,13,6,13,0,0,1,7,7,7,7,4,4,4,4,11,11,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,11,0,3,0,1,1,2,1
1427629,3,4,4,1,22,24,22,0,0,1,0,0,21,21,0,0,3,3,0,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,10,1,3,1,1,1,2,3
2443782,3,2,0,3,20,5,15,5,0,1,9,9,9,9,2,2,2,2,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,0,0,1,0,1,1,2,1
4407836,3,1,1,1,5,3,5,0,0,1,3,3,3,3,1,1,1,1,6,0,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,2,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,0,1,2,1
5288701,3,1,1,1,36,16,36,0,0,1,0,0,19,19,0,0,1,1,0,17,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,12,1,0,0,1,1,0,1,1,2,1
