_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
5193,1455945,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,036-S Dwarka - A,,,1,3,1,5,3,110078,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,39,51,0,0,0,0
5194,9527992,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,062-N Shalimar Bagh -North,,,1,3,1,5,3,110088,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,19,8,2,0,0,0
5195,7610244,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,1,3,1,5,3,110096,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,26,24,0,0,0,0
5196,6880054,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,033-N Begumpur,,,3,3,1,12,5,110086,2,2,3,0,2,19,0,0,0,1,1,1,1,9,228,1,35,24,13,7,0,0
5197,1429567,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,1,3,1,5,5,110091,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,0
5198,1991491,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,031-S Sagarpur-West,,,2,3,1,8,5,110046,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,72,63,16,12,0,0
5199,1163976,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,069-S Vasant Kunj,,,3,3,1,12,5,110070,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,29,27,2,1,0,0
5200,3325371,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,3,3,1,12,92,110091,2,1,3,0,2,19,0,0,0,1,1,1,2,2,220,1,0,0,6,2,58,39
5201,5407034,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,048-S Bijwasan,,,3,3,1,12,5,110010,2,2,3,0,1,19,0,0,0,1,1,1,1,9,220,1,82,31,1,1,0,0
5202,4749627,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation,055-S,,,3,3,1,12,5,110013,2,2,3,0,1,19,0,0,0,1,1,1,1,9,215,1,40,37,4,3,0,0
5203,6547266,DELHI,SOUTH WEST A,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,5,2,6,12,1,110023,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
5204,2578156,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,3,2,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,0,0,0,0,0
5205,4551313,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,050-N Peera Garhi,,,3,3,1,12,5,110087,2,2,3,0,2,19,0,0,0,1,1,1,2,9,220,1,0,0,12,12,0,0
5206,6435669,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,3,3,1,12,5,110088,2,2,3,0,2,19,0,0,0,1,1,1,1,9,241,1,176,140,3,3,0,0
5207,8677914,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,044-E Bhajan Pura,,,2,3,1,8,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,1,9,229,1,24,19,0,2,0,0
5208,2627787,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,2,1,5,3,110043,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,0,5,0,0,0,0
5209,5076246,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,2,3,1,8,5,110095,2,1,3,0,2,19,0,0,0,0,0,1,1,9,224,1,9,9,3,4,0,0
5210,5985728,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,5,110036,2,2,3,0,2,19,0,0,0,0,0,1,1,9,224,1,12,7,2,0,0,0
5211,3943539,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,026-S Mohan Garden-North,,,3,3,1,12,5,110059,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,39,27,9,16,0,0
5212,4145580,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,007-N Burari,,,1,3,1,5,5,110084,2,2,3,0,2,19,0,0,0,0,0,1,2,9,224,1,0,0,0,0,0,0
5213,7183169,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,038-N Nilothi,,,3,3,1,12,5,110041,2,1,3,0,2,19,0,0,0,1,1,1,2,9,220,1,0,0,0,0,0,0
5214,3996963,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,017-E Vishwas Nagar,,,1,3,1,5,5,110032,2,2,3,0,2,19,0,0,0,0,0,1,2,9,242,1,0,0,1,0,0,0
5215,6344656,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,050-E Babarpur,,,2,3,1,8,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,2,0,0,0
5216,9892415,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,046-S Raj Nagar,,,1,3,1,5,5,110045,2,2,3,0,2,19,0,0,0,0,0,1,2,9,210,1,1,0,1,0,0,0
5217,4635402,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,049-S Kapashera,,,2,3,1,8,5,110037,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,0
